year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
2017,7,16,0,"7,6","115,9",1,4,0,0,4,3,,2,SHIP,,0,250,4,"9,3",,98,2,8,"1007,9",2,"0,6",0,27,0,25,,"24,3",1,"29,5",8,6,4,,2,7,A,,3,1,21,8,2,,297,75,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NR9XZR,3,0,1,0,1,16/07/2017 0:00:00
2017,8,17,3,"31,5","132,3",1,4,0,0,1,3,,2,SHIP,,0,210,4,"5,1",,98,2,2,"1011,8",0,"0,1",0,31,0,28,,"27,1",1,29,5,3,9,,1,8,5,,4,1,2,4,1,,191,12,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVCWGT,3,0,1,0,1,17/08/2017 3:00:00
2017,1,28,19,8,"-83,9",1,4,0,0,7,3,,2,SHIP,,0,180,4,1,,98,2,0,"1011,6",1,"0,8",0,30,0,29,,"28,7",1,"27,8",3,2,4,,6,1,4,,2,0,26,4,1,,313,83,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5TKIN,3,0,1,0,1,28/01/2017 19:00:00
2017,5,9,12,"34,1","137,1",1,4,0,0,1,3,,2,SHIP,,0,110,3,"2,6",,97,20,2,"1018,9",7,"0,5",0,24,0,23,,"22,6",1,27,8,8,6,,7,A,A,,1,0,23,1,0,,191,47,992,114,5,1,2,,,,,,,1,511111,11111111111111,,,,NIKMG6,3,0,1,0,1,9/05/2017 12:00:00
2017,5,15,9,33,"-147,8",1,4,0,0,5,2,,2,SHIP,,0,130,4,"6,7",,97,3,2,1034,1,"0,6",0,"16,9",0,"13,2",,"10,4",1,"16,8",6,6,8,,4,0,0,,3,"0,5",6,11,1,,199,37,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NJB892,3,0,1,0,1,15/05/2017 9:00:00
2017,7,10,5,"-35,3","124,1",1,4,0,0,6,4,,2,SHIP,,0,150,3,"13,4",,98,1,0,"1025,1",7,"0,8",0,15,0,12,,"9,6",1,"15,2",2,2,1,,8,3,9,,8,2,10,8,2,,442,54,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NQJ7OP,3,0,1,0,1,10/07/2017 5:00:00
2017,1,14,0,"39,9","-38,3",1,4,0,0,2,4,,2,SHIP,,0,30,3,"9,3",,98,3,2,"1016,8",6,"1,1",0,19,0,16,,"14,2",3,19,7,6,3,,5,3,5,,8,"3,5",2,9,3,,210,98,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N3XD44,3,0,1,0,1,14/01/2017 0:00:00
2017,1,29,6,"17,8","118,4",1,4,0,0,5,4,,2,SHIP,,0,20,4,"2,1",,98,1,1,"1012,8",7,"2,1",0,27,0,25,,"24,3",1,"24,6",4,3,4,,4,2,6,,4,"0,5",4,6,1,,261,78,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5VNKI,3,0,1,0,1,29/01/2017 6:00:00
2017,1,18,3,"19,8","120,2",1,4,0,0,5,4,,2,SHIP,,0,110,4,"13,9",,98,2,0,"1018,4",7,"1,5",0,27,0,23,,"21,3",1,26,3,2,3,,3,1,1,,7,"2,5",5,8,3,,262,90,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N4GBY4,3,0,1,0,1,18/01/2017 3:00:00
2017,5,27,6,"22,1","130,2",1,4,0,0,4,3,,2,SHIP,,0,50,4,"5,7",,98,3,2,"1010,7",7,"0,7",0,"27,5",0,"25,5",,"24,8",1,"29,8",6,6,8,,2,A,A,,2,1,3,6,2,,227,20,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NKUNOD,3,0,1,0,1,27/05/2017 6:00:00
2017,5,26,21,"29,8","128,4",1,4,0,0,1,1,,2,SHIP,,0,330,3,"3,1",,98,2,0,"1012,1",0,"0,1",0,20,0,17,,"15,3",1,27,3,2,2,,A,3,2,,1,0,2,2,"1,5",,226,98,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NKSWF0,3,0,1,0,1,26/05/2017 21:00:00
2017,8,30,3,"17,1","136,1",1,4,0,0,7,2,,2,SHIP,,0,220,4,18,,96,50,8,"1004,5",7,"2,4",0,28,0,26,1,"25,3",1,30,8,5,6,,5,2,0,,7,"4,5",23,10,"2,5",,263,76,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NX0QAW,3,0,1,0,1,30/08/2017 3:00:00
2017,6,14,0,"25,7","127,6",1,4,0,0,5,3,,2,SHIP,,0,250,4,"9,3",,98,3,8,"1006,8",1,"0,4",0,26,0,"25,5",,"25,3",1,27,7,6,8,,6,9,A,,5,"1,5",24,7,2,,226,57,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NN5CR6,3,0,1,0,1,14/06/2017 0:00:00
2017,5,5,6,"12,5","131,6",1,4,0,0,1,3,,2,SHIP,,0,100,4,"10,8",,98,2,1,"1012,4",2,"0,7",0,"28,5",0,"25,5",,"24,4",1,30,5,5,3,,7,0,0,,4,"1,5",9,7,1,,263,21,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NI0UMB,3,0,1,0,1,5/05/2017 6:00:00
2017,6,16,12,"34,5","139,8",1,4,0,0,0,0,,2,SHIP,,0,270,4,"10,8",,98,2,0,"1013,5",1,"2,9",0,22,0,20,,19,1,"20,8",2,2,A,,8,A,A,,3,1,38,4,"1,5",,191,49,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NNH1SK,3,0,1,0,1,16/06/2017 12:00:00
2017,1,12,6,"20,7","133,8",1,4,0,0,4,4,,2,SHIP,,0,70,4,"6,7",,98,2,2,"1017,7",7,1,0,26,0,21,,"18,7",1,27,6,3,2,,5,9,0,,0,0,1,5,"1,5",,227,3,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3PG8S,3,0,1,0,1,12/01/2017 6:00:00
2017,4,26,12,"29,3","143,3",1,4,0,0,3,3,,2,SHIP,,0,130,4,"9,3",,96,60,6,"1015,4",0,"0,1",0,21,0,21,,21,,"21,2",8,8,7,,5,A,A,,2,"1,5",12,5,2,,228,93,992,114,5,1,2,,,,,,,1,111113,11111111111111,,,,NGW8FK,3,0,1,0,1,26/04/2017 12:00:00
2017,2,18,18,"24,2","155,2",1,4,0,0,6,3,,2,SHIP,,0,130,4,"6,2",,97,2,2,"1018,2",7,"1,9",0,22,0,"21,2",,"20,8",,"23,5",6,4,4,,5,5,A,,1,"0,5",9,7,"1,5",,229,45,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N8GNYU,3,0,1,0,1,18/02/2017 18:00:00
2017,1,10,6,"13,6","131,4",1,4,0,0,8,3,,2,SHIP,,0,80,4,"8,7",,98,2,1,"1013,5",2,"2,6",0,29,0,"26,5",,"25,7",1,29,4,4,1,,6,3,0,,4,"1,5",4,6,"2,5",,263,31,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3GAUV,3,0,1,0,1,10/01/2017 6:00:00
2017,8,24,6,"-2,2","83,8",1,4,0,0,5,3,,2,SHIP,,0,,4,,,98,2,1,"1009,3",6,"0,2",0,30,0,26,,"24,6",1,30,1,1,1,,A,3,3,,10,2,15,10,2,,330,23,992,114,5,1,2,,,,,,,2,316211,11111111111111,,,,NW9R8Y,3,0,1,0,1,24/08/2017 6:00:00
2017,8,29,3,"21,7","122,5",1,4,0,0,1,4,,2,SHIP,,0,20,4,"8,2",,98,18,8,"1006,8",7,"4,6",0,29,0,27,,"26,4",1,"29,8",6,5,3,,5,4,2,,5,"1,5",5,7,2,,226,12,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NWW5TZ,3,0,1,0,1,29/08/2017 3:00:00
2017,8,24,9,"33,6","141,6",1,4,0,0,0,1,,2,SHIP,,0,270,4,"9,3",,98,2,2,"1006,7",6,"0,4",0,28,0,25,,"23,9",1,28,6,2,6,,2,6,1,,3,1,25,7,"1,5",,192,31,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NWAB85,3,0,1,0,1,24/08/2017 9:00:00
2017,8,2,0,"43,5",174,1,4,0,0,2,4,,2,SHIP,,0,180,4,"17,5",,95,50,5,"1017,3",2,"1,2",0,19,0,18,,"17,5",,15,8,8,7,,3,A,A,,3,"2,5",4,3,3,,159,34,992,114,5,1,2,,,,,,,2,111311,11111111111111,,,,NTGD8V,3,0,1,0,1,2/08/2017 0:00:00
2017,5,29,21,"18,9","149,6",1,4,0,0,1,3,,2,SHIP,,0,90,4,"4,1",,98,15,1,"1012,9",1,"1,7",0,"27,5",0,"25,2",,"24,4",,29,2,2,3,,2,3,0,,3,"0,5",7,8,"1,5",,264,89,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NL6WMA,3,0,1,0,1,29/05/2017 21:00:00
2017,2,2,23,"22,5","-177,5",1,4,0,0,6,4,,2,SHIP,,0,70,4,"7,2",,98,3,2,"1014,3",5,1,0,25,0,23,,22,3,24,4,3,4,,7,6,1,,8,"1,5",32,8,2,,232,27,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N6H8PJ,3,0,1,0,1,2/02/2017 23:00:00
2017,6,14,9,"28,5","156,7",1,4,0,0,7,3,,2,SHIP,,0,200,4,"4,6",,97,1,0,"1015,9",7,"0,1",0,"26,5",0,"25,5",,"25,1",,"25,8",4,2,2,,4,4,2,,1,"0,5",21,4,1,,229,86,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NN73M2,3,0,1,0,1,14/06/2017 9:00:00
2017,7,28,9,"23,3","124,4",1,4,0,0,1,4,,2,SHIP,,0,70,4,"13,9",,98,2,8,"998,8",8,"0,3",0,30,0,27,,26,1,"30,3",8,6,4,,5,5,A,,4,2,7,8,"2,5",,226,34,992,114,5,1,2,,,,,,,2,112111,11111111111111,,,,NSV2YV,3,0,1,0,1,28/07/2017 9:00:00
2017,8,15,0,"17,9","147,9",1,4,0,0,8,3,,2,SHIP,,0,220,4,"2,6",,98,50,5,"1011,8",5,"0,5",0,"31,2",0,"27,8",,"26,5",3,31,5,4,3,,4,4,5,,0,0,12,12,1,,264,77,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NV34DN,3,0,1,0,1,15/08/2017 0:00:00
2017,7,16,21,"32,4","135,4",1,4,0,0,1,1,,2,SHIP,,0,280,4,"11,3",,97,2,2,"1021,7",6,"0,5",0,26,0,25,,"24,6",1,"28,2",5,2,0,,9,2,1,,5,"1,5",27,7,"2,5",,191,25,992,114,5,1,2,,,,,,,2,111131,11111111111111,,,,NRDWZX,3,0,1,0,1,16/07/2017 21:00:00
2017,4,10,0,"38,5","142,4",1,4,0,0,4,3,,2,SHIP,,0,290,4,"7,2",,98,2,0,"1020,8",1,"1,9",0,"8,5",0,6,,"3,2",1,"13,2",4,2,6,,5,A,8,,3,"1,5",30,5,"1,5",,192,82,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NERPVA,3,0,1,0,1,10/04/2017 0:00:00
2017,1,24,0,"22,8","168,9",1,4,0,0,7,4,,2,SHIP,,0,160,4,"6,7",,98,2,1,1018,7,"1,1",0,26,0,23,,"21,8",1,25,3,3,1,,4,6,1,,3,1,33,8,4,,230,28,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N57GQF,3,0,1,0,1,24/01/2017 0:00:00
2017,4,18,21,"40,9","137,5",1,4,0,0,0,0,,2,SHIP,,0,70,4,"8,7",,96,60,2,"990,4",7,"1,9",0,"7,5",0,7,,"6,5",1,"5,6",8,,6,,1,A,A,,3,"1,5",34,5,3,,155,7,992,114,5,1,2,,,,,,,2,111121,11111111111111,,,,NFWUSX,3,0,1,0,1,18/04/2017 21:00:00
2017,1,17,15,"23,5","160,3",1,4,0,0,0,0,,2,SHIP,,0,300,4,"11,3",,97,3,1,"1014,8",4,0,0,"23,5",0,22,,"21,4",,"25,1",5,3,2,,4,4,5,,2,"1,5",28,7,"3,5",,230,30,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N4DZS2,3,0,1,0,1,17/01/2017 15:00:00
2017,1,31,0,"-29,4","113,1",1,4,0,0,8,3,,2,SHIP,,0,130,4,"11,8",,97,80,2,"1010,7",1,"0,8",0,21,0,20,,"19,5",3,"24,9",8,3,8,,5,2,7,,5,2,9,8,2,,405,93,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N63P0K,3,0,1,0,1,31/01/2017 0:00:00
2017,2,7,18,"4,5","137,8",1,4,0,0,5,0,,2,SHIP,,0,350,4,"0,5",,97,2,1,1005,6,1,0,"27,8",0,"25,8",,"25,1",1,"30,3",3,3,1,,7,0,5,,0,0,14,6,"0,5",,299,47,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N731BQ,3,0,1,0,1,7/02/2017 18:00:00
2017,5,28,21,"40,1","137,6",1,4,0,0,3,1,,2,SHIP,,0,200,4,"8,2",,98,0,0,"1010,9",5,"0,2",0,15,0,14,,"13,3",1,"14,8",0,0,0,,9,0,0,,1,"0,5",22,2,1,,155,7,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NL27G1,3,0,1,0,1,28/05/2017 21:00:00
2017,1,11,0,"30,7","135,9",1,4,0,0,8,3,,2,SHIP,,0,310,4,"14,4",,98,3,2,"1016,7",2,"0,9",0,"18,5",0,14,,"10,8",1,"20,8",3,2,5,,5,A,A,,5,"1,5",2,5,2,,191,5,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N3JQIV,3,0,1,0,1,11/01/2017 0:00:00
2017,2,2,5,"21,1","-176,9",1,4,0,0,6,4,,2,SHIP,,0,190,4,"4,1",,98,50,5,"1014,8",5,"0,8",0,27,0,25,,"24,1",3,25,7,6,7,,5,7,2,,4,1,7,7,2,,232,16,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N6DRU8,3,0,1,0,1,2/02/2017 5:00:00
2017,4,7,0,"18,5","-133,5",1,4,0,0,6,4,,2,SHIP,,0,40,4,"9,3",,98,1,0,"1015,6",5,"0,9",0,27,0,"21,5",,19,1,"22,8",2,1,2,,2,3,3,,5,"0,5",3,6,1,,272,83,992,114,5,1,2,,,,,,,2,131111,11111111111111,,,,NEELMN,3,0,1,0,1,7/04/2017 0:00:00
2017,5,7,0,"25,9","125,3",1,4,0,0,1,3,,2,SHIP,,0,30,3,"8,2",,98,2,2,"1016,8",2,"0,6",0,24,0,23,,"22,6",1,31,7,7,3,,7,1,A,,3,1,4,3,1,,226,55,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,NI8Z8F,3,0,1,0,1,7/05/2017 0:00:00
2017,1,15,21,"24,2","153,2",1,4,0,0,2,2,,2,SHIP,,0,290,4,"11,3",,97,1,1,"1010,3",2,"1,9",0,21,0,19,,18,,24,3,2,1,,4,9,5,,5,3,28,8,5,,229,43,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N45YQW,3,0,1,0,1,15/01/2017 21:00:00
2017,4,25,0,"34,4","-147,2",1,4,0,0,2,3,,2,SHIP,,0,210,4,"8,7",,99,1,1,1022,0,0,0,19,0,17,,"15,9",1,20,7,7,1,,9,3,2,,5,"1,5",4,5,"1,5",,199,47,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NGP8EH,3,0,1,0,1,25/04/2017 0:00:00
2017,8,20,6,"-29,6","13,5",1,4,0,0,3,3,,2,SHIP,,0,240,4,"5,7",,99,2,2,"1018,7",3,"1,7",0,15,0,14,,"13,3",1,16,8,5,4,,6,3,4,,3,"0,5",33,5,"1,5",,431,93,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NVRC3O,3,0,1,0,1,20/08/2017 6:00:00
2017,8,30,12,"28,7","131,1",1,4,0,0,4,5,,2,SHIP,,0,350,4,"5,7",,97,2,0,"1006,7",1,"1,2",0,29,0,25,,"23,5",1,,4,2,5,,5,A,A,,0,0,7,5,"0,5",,227,81,992,114,5,1,2,,,,,,,1,711111,11111111111111,,,,NX2FHX,3,0,1,0,1,30/08/2017 12:00:00
2017,3,15,0,"10,2","129,8",1,4,0,0,8,4,,2,SHIP,,0,350,4,"7,7",,98,3,2,"1011,1",2,"2,2",0,27,0,"26,5",,"26,3",1,"28,9",6,3,7,,2,7,0,,2,1,22,3,"1,5",,262,9,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NBINLF,3,0,1,0,1,15/03/2017 0:00:00
2017,3,16,0,"20,4","120,7",1,4,0,0,1,3,,2,SHIP,,0,90,4,"10,8",,98,3,2,"1016,8",2,"2,1",0,23,0,19,,"16,9",1,"26,1",6,5,4,,5,4,4,,4,"1,5",6,5,2,,226,0,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NBN0JN,3,0,1,0,1,16/03/2017 0:00:00
2017,2,11,0,"39,2","142,7",1,4,0,0,5,3,,2,SHIP,,0,270,4,"9,3",,98,1,0,"1002,4",1,"1,8",0,2,0,-2,,"-11,1",1,4,4,2,9,,6,3,0,,3,"2,5",8,4,3,,192,92,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N7HGPW,3,0,1,0,1,11/02/2017 0:00:00
2017,4,24,6,"32,4","141,2",1,4,0,0,7,3,,2,SHIP,,0,50,4,"9,8",,97,1,1,"1025,6",7,"1,2",0,16,0,14,,"12,6",,"20,3",5,2,1,,4,5,0,,3,"1,5",2,5,"2,5",,192,21,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NGLQXX,3,0,1,0,1,24/04/2017 6:00:00
2017,6,6,3,"31,8","134,4",1,4,0,0,0,0,,2,SHIP,,0,80,4,"4,1",,98,3,2,"1018,2",3,"0,1",0,26,0,19,,"15,2",3,26,7,6,7,,4,7,8,,5,"0,5",26,7,"1,5",,191,14,992,114,5,1,2,,,,,,,2,111112,11111111111111,,,,NM4HDO,3,0,1,0,1,6/06/2017 3:00:00
2017,7,27,12,"52,7","146,7",1,4,0,0,7,3,,2,SHIP,,0,230,4,"5,7",,97,1,5,1010,7,1,0,13,0,12,,"11,3",1,12,7,4,8,,6,5,2,,6,1,24,7,1,,120,26,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NSR0MZ,3,0,1,0,1,27/07/2017 12:00:00
2017,7,14,2,"-15,3","152,4",1,4,0,0,4,3,,2,SHIP,,0,130,4,"15,9",,98,2,1,1015,1,"0,2",0,26,0,20,,17,3,27,7,5,7,,4,7,8,,7,3,23,12,4,,373,52,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NR14CP,3,0,1,0,1,14/07/2017 2:00:00
2017,8,24,21,"39,6","144,3",1,4,0,0,2,1,,2,SHIP,,0,250,4,"10,8",,97,2,8,"1000,2",1,"0,4",0,25,0,23,,22,1,"23,8",5,5,7,,4,1,8,,5,"0,5",38,6,1,,192,94,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NWCM76,3,0,1,0,1,24/08/2017 21:00:00
2017,1,29,6,"43,4","-57,1",1,4,0,0,6,4,,2,SHIP,,0,250,4,"17,5",,97,1,1,"1011,6",2,"1,8",0,"3,8",0,"0,9",,"-3,9",1,"1,8",3,2,7,,8,4,4,,4,"3,5",25,8,"5,5",,172,37,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,N5VMNI,3,0,1,0,1,29/01/2017 6:00:00
2017,7,17,3,"38,7","149,5",1,4,0,0,1,4,,2,SHIP,,0,270,4,"12,9",,98,2,1,"1005,3",7,"0,7",0,27,0,"24,3",,"23,3",1,"23,5",5,4,2,,5,0,1,,3,"1,5",29,7,"2,5",,192,89,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NRF29R,3,0,1,0,1,17/07/2017 3:00:00
2017,1,24,21,"24,2","162,6",1,4,0,0,6,4,,2,SHIP,,0,270,4,"3,6",,98,3,1,"1018,5",7,"1,4",0,22,0,19,,"17,5",1,25,6,1,1,,4,3,0,,2,"0,5",30,4,2,,230,42,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,N5BIZI,3,0,1,0,1,24/01/2017 21:00:00
2017,4,7,12,"36,3","149,6",1,4,0,0,2,2,,2,SHIP,,0,200,4,"12,3",,97,2,2,1023,2,"0,7",0,"14,8",0,"13,4",,"12,4",1,"14,2",8,8,8,,5,A,A,,5,"1,5",17,8,2,,192,69,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NEGI8N,3,0,1,0,1,7/04/2017 12:00:00
2017,1,22,6,"19,7","120,4",1,4,0,0,8,2,,2,SHIP,,0,30,4,"15,9",,97,60,2,"1016,6",6,"0,4",0,23,0,22,,"21,6",1,30,8,5,7,,8,2,7,,4,"3,5",20,4,4,,262,90,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,N4ZDKZ,3,0,1,0,1,22/01/2017 6:00:00
2017,2,14,3,"13,2","113,7",1,4,0,0,5,3,,2,SHIP,,0,50,4,"12,3",,98,2,1,"1019,8",1,"1,2",0,27,0,22,,"19,8",1,27,4,2,3,,6,A,5,,3,2,2,3,3,,261,33,992,114,5,1,2,,,,,,,2,111131,11111111111111,,,,N7VKXF,3,0,1,0,1,14/02/2017 3:00:00
2017,5,23,0,"29,6",136,1,4,0,0,8,3,,2,SHIP,,0,70,4,"7,7",,98,3,0,"1021,7",1,"1,6",0,22,0,21,,"20,6",1,22,4,2,2,,5,1,5,,4,1,8,3,1,,227,96,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NKAU5F,3,0,1,0,1,23/05/2017 0:00:00
2017,8,4,12,"21,4","-108,9",1,4,0,0,3,3,,2,SHIP,,0,290,4,"3,1",,97,3,1,"1013,7",8,1,0,26,0,24,,"23,2",,28,5,5,5,,4,6,8,,5,1,32,5,1,,239,18,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NTRYWA,3,0,1,0,1,4/08/2017 12:00:00
2017,4,19,6,"40,6","137,5",1,4,0,0,3,1,,2,SHIP,,0,300,4,"17,5",,97,61,0,"997,1",7,"2,8",0,8,0,7,,6,1,8,8,8,7,,2,A,A,,3,3,32,3,3,,155,7,992,114,5,1,2,,,,,,,2,113111,11111111111111,,,,NFYKWS,3,0,1,0,1,19/04/2017 6:00:00
2017,5,9,0,"17,5","129,1",1,4,0,0,4,3,,2,SHIP,,0,120,4,"8,2",,98,2,0,"1014,1",2,"1,3",0,27,0,25,,"24,3",1,"28,9",1,1,2,,6,0,0,,1,"0,5",13,1,"0,5",,262,79,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NIIB21,3,0,1,0,1,9/05/2017 0:00:00
2017,1,20,0,"32,1","170,3",1,4,0,0,2,5,,2,SHIP,,0,150,4,"2,1",,98,1,0,"1027,3",7,"0,2",0,15,0,10,,"5,4",1,22,2,2,1,,4,4,1,,3,"1,5",34,6,2,,195,20,992,114,5,1,2,,,,,,,2,311111,11111111111111,,,,N4P0B8,3,0,1,0,1,20/01/2017 0:00:00
2017,7,31,6,"28,8","130,9",1,4,0,0,5,5,,2,SHIP,,0,90,4,"4,1",,98,2,0,"1006,4",7,"1,1",0,30,0,28,,"27,4",1,"30,4",2,2,1,,4,0,5,,3,"0,5",12,4,"1,5",,227,80,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NT8CIX,3,0,1,0,1,31/07/2017 6:00:00
2017,5,25,9,"25,1","123,7",1,4,0,0,1,3,,2,SHIP,,0,10,3,"16,5",,97,2,2,"1007,7",7,"0,3",0,25,0,23,,"22,2",1,27,8,8,3,,A,A,A,,3,1,2,3,2,,226,53,992,114,5,1,2,,,,,,,2,111211,11111111111111,,,,NKLWYG,3,0,1,0,1,25/05/2017 9:00:00
2017,6,29,9,"32,4","133,9",1,4,0,0,1,3,,2,SHIP,,0,190,4,"4,1",,97,3,2,1013,7,"0,3",0,28,0,25,,"23,9",1,24,8,8,6,,6,A,A,,4,"0,5",21,6,"0,5",,191,23,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NP5A5D,3,0,1,0,1,29/06/2017 9:00:00
2017,5,4,6,"19,3","171,5",1,4,0,0,3,2,,2,SHIP,,0,60,4,"9,8",,97,1,1,"1014,3",4,0,0,28,0,24,,"22,4",,"27,3",5,4,1,,4,7,4,,3,"1,5",11,5,3,,267,91,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NHW6RX,3,0,1,0,1,4/05/2017 6:00:00
2017,8,1,6,"42,2","167,2",1,4,0,0,2,5,,2,SHIP,,0,180,4,"10,3",,98,2,1,1009,4,0,0,19,0,18,,"17,5",,15,5,5,3,,8,3,3,,10,3,10,10,2,,158,27,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NTCWV7,3,0,1,0,1,1/08/2017 6:00:00
2017,4,26,6,14,"52,1",1,4,0,0,1,4,,2,SHIP,,0,40,3,"6,2",,97,3,1,"1010,7",0,"0,1",0,28,0,25,,"23,9",3,30,6,5,1,,5,3,5,,4,1,3,4,"1,5",,255,42,992,114,5,1,2,,,,,,,2,111211,11111111111111,,,,NGV2KN,3,0,1,0,1,26/04/2017 6:00:00
2017,5,11,21,"22,9","122,8",1,4,0,0,8,4,,2,SHIP,,0,160,3,"6,7",,97,2,0,"1012,2",7,"0,5",0,27,0,24,,"22,8",1,29,3,3,1,,5,6,6,,1,"0,5",13,1,"0,5",,226,22,992,114,5,1,2,,,,,,,1,111111,11111111111111,,,,NIVCMD,3,0,1,0,1,11/05/2017 21:00:00
2017,8,30,6,"44,1","171,1",1,4,0,0,2,4,,2,SHIP,,0,350,4,"9,3",,97,3,5,"1020,6",2,"3,8",0,"16,5",0,13,,"10,4",1,18,5,5,4,,6,7,2,,2,1,34,2,1,,159,41,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NX19S2,3,0,1,0,1,30/08/2017 6:00:00
2017,6,1,6,"46,3","-173,9",1,4,0,0,6,3,,2,SHIP,,0,190,4,"20,1",,98,2,1,"1017,7",2,"1,3",0,10,0,7,,"3,8",1,9,7,7,8,,5,A,A,,3,"1,5",28,5,1,,160,63,992,114,5,1,2,,,,,,,2,111511,11111111111111,,,,NLHMBS,3,0,1,0,1,1/06/2017 6:00:00
2017,3,5,0,"18,3","118,3",1,4,0,0,5,3,,2,SHIP,,0,70,4,"6,2",,97,3,2,"1011,2",1,"0,3",0,23,0,22,,"21,6",1,"24,2",4,4,9,,6,3,3,,3,"1,5",5,3,"1,5",,261,88,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NA9CSP,3,0,1,0,1,5/03/2017 0:00:00
2017,7,5,6,"31,2","138,8",1,4,0,0,5,2,,2,SHIP,,0,250,4,"10,8",,98,2,0,1011,7,"1,3",0,28,0,27,,"26,7",1,26,2,1,1,,4,4,A,,4,2,25,5,"2,5",,191,18,992,114,5,1,2,,,,,,,2,111111,11111111111111,,,,NPWOG2,3,0,1,0,1,5/07/2017 6:00:00
